"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","WASTEMUN","TOT","THND_TONNE","A","2013",30890,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2014",31131,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2015",31475,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2016",31710,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2017",30912,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2018",30786,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2019",30678,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2020",31002,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2021",31237,
"GBR","WASTEMUN","TOT","KG_CAP","A","1990",473.466,
"GBR","WASTEMUN","TOT","KG_CAP","A","1995",498.063,
"GBR","WASTEMUN","TOT","KG_CAP","A","1996",511.482,
"GBR","WASTEMUN","TOT","KG_CAP","A","1997",532.323,
"GBR","WASTEMUN","TOT","KG_CAP","A","1998",542.061,
"GBR","WASTEMUN","TOT","KG_CAP","A","1999",569.01,
"GBR","WASTEMUN","TOT","KG_CAP","A","2000",576.605,
"GBR","WASTEMUN","TOT","KG_CAP","A","2001",591.156,
"GBR","WASTEMUN","TOT","KG_CAP","A","2002",598.528,
"GBR","WASTEMUN","TOT","KG_CAP","A","2003",591.566,
"GBR","WASTEMUN","TOT","KG_CAP","A","2004",602.515,
"GBR","WASTEMUN","TOT","KG_CAP","A","2005",581.346,
"GBR","WASTEMUN","TOT","KG_CAP","A","2006",583.277,
"GBR","WASTEMUN","TOT","KG_CAP","A","2007",567.197,
"GBR","WASTEMUN","TOT","KG_CAP","A","2008",540.633,
"GBR","WASTEMUN","TOT","KG_CAP","A","2009",522.12,
"GBR","WASTEMUN","TOT","KG_CAP","A","2010",509.159,
"GBR","WASTEMUN","TOT","KG_CAP","A","2011",490.89,
"GBR","WASTEMUN","TOT","KG_CAP","A","2012",477.403,
"GBR","WASTEMUN","TOT","KG_CAP","A","2013",481.861,
"GBR","WASTEMUN","TOT","KG_CAP","A","2014",481.928,
"GBR","WASTEMUN","TOT","KG_CAP","A","2015",483.412,
"GBR","WASTEMUN","TOT","KG_CAP","A","2016",483.03,
"GBR","WASTEMUN","TOT","KG_CAP","A","2017",468.078,
"GBR","WASTEMUN","TOT","KG_CAP","A","2018",463.397,
"GBR","WASTEMUN","TOT","KG_CAP","A","2019",459.274,
"GBR","WASTEMUN","TOT","KG_CAP","A","2020",462.156,
"GBR","WASTEMUN","TOT","KG_CAP","A","2021",463.796,
"USA","WASTEMUN","TOT","THND_TONNE","A","1975",116212.32,
"USA","WASTEMUN","TOT","THND_TONNE","A","1980",137565,
"USA","WASTEMUN","TOT","THND_TONNE","A","1988",162933,
"USA","WASTEMUN","TOT","THND_TONNE","A","1990",188939,
"USA","WASTEMUN","TOT","THND_TONNE","A","1991",188449,
"USA","WASTEMUN","TOT","THND_TONNE","A","1992",194990,
"USA","WASTEMUN","TOT","THND_TONNE","A","1993",197748,
"USA","WASTEMUN","TOT","THND_TONNE","A","1994",200742,
"USA","WASTEMUN","TOT","THND_TONNE","A","1995",197113,
"USA","WASTEMUN","TOT","THND_TONNE","A","1996",195943,
"USA","WASTEMUN","TOT","THND_TONNE","A","1997",202393,
"USA","WASTEMUN","TOT","THND_TONNE","A","1998",206040,
"USA","WASTEMUN","TOT","THND_TONNE","A","1999",213080,
"USA","WASTEMUN","TOT","THND_TONNE","A","2000",220854,
"USA","WASTEMUN","TOT","THND_TONNE","A","2001",218450,
"USA","WASTEMUN","TOT","THND_TONNE","A","2002",222560,
"USA","WASTEMUN","TOT","THND_TONNE","A","2003",223548,
"USA","WASTEMUN","TOT","THND_TONNE","A","2004",230534,
"USA","WASTEMUN","TOT","THND_TONNE","A","2005",230180,
"USA","WASTEMUN","TOT","THND_TONNE","A","2006",233237,
"USA","WASTEMUN","TOT","THND_TONNE","A","2007",232693,
"USA","WASTEMUN","TOT","THND_TONNE","A","2008",229200,
"USA","WASTEMUN","TOT","THND_TONNE","A","2009",222188,
"USA","WASTEMUN","TOT","THND_TONNE","A","2010",227749,
"USA","WASTEMUN","TOT","THND_TONNE","A","2011",228583,
"USA","WASTEMUN","TOT","THND_TONNE","A","2012",228873.6,
"USA","WASTEMUN","TOT","THND_TONNE","A","2013",231395.6,
"USA","WASTEMUN","TOT","THND_TONNE","A","2014",234416.5,
"USA","WASTEMUN","TOT","THND_TONNE","A","2015",237782.192,
"USA","WASTEMUN","TOT","THND_TONNE","A","2016",243225,
"USA","WASTEMUN","TOT","THND_TONNE","A","2017",243724.3,
"USA","WASTEMUN","TOT","THND_TONNE","A","2018",265224.5,
"USA","WASTEMUN","TOT","KG_CAP","A","1975",530.453,
"USA","WASTEMUN","TOT","KG_CAP","A","1980",605.414,
"USA","WASTEMUN","TOT","KG_CAP","A","1988",666.395,
"USA","WASTEMUN","TOT","KG_CAP","A","1990",756.898,
"USA","WASTEMUN","TOT","KG_CAP","A","1991",744.914,
"USA","WASTEMUN","TOT","KG_CAP","A","1992",760.153,
"USA","WASTEMUN","TOT","KG_CAP","A","1993",760.807,
"USA","WASTEMUN","TOT","KG_CAP","A","1994",762.913,
"USA","WASTEMUN","TOT","KG_CAP","A","1995",740.252,
"USA","WASTEMUN","TOT","KG_CAP","A","1996",727.347,
"USA","WASTEMUN","TOT","KG_CAP","A","1997",742.326,
"USA","WASTEMUN","TOT","KG_CAP","A","1998",746.917,
"USA","WASTEMUN","TOT","KG_CAP","A","1999",763.618,
"USA","WASTEMUN","TOT","KG_CAP","A","2000",782.719,
"USA","WASTEMUN","TOT","KG_CAP","A","2001",766.575,
"USA","WASTEMUN","TOT","KG_CAP","A","2002",773.785,
"USA","WASTEMUN","TOT","KG_CAP","A","2003",770.568,
"USA","WASTEMUN","TOT","KG_CAP","A","2004",787.329,
"USA","WASTEMUN","TOT","KG_CAP","A","2005",778.907,
"USA","WASTEMUN","TOT","KG_CAP","A","2006",781.678,
"USA","WASTEMUN","TOT","KG_CAP","A","2007",772.473,
"USA","WASTEMUN","TOT","KG_CAP","A","2008",753.714,
"USA","WASTEMUN","TOT","KG_CAP","A","2009",724.278,
"USA","WASTEMUN","TOT","KG_CAP","A","2010",736.272,
"USA","WASTEMUN","TOT","KG_CAP","A","2011",733.617,
"USA","WASTEMUN","TOT","KG_CAP","A","2012",729.181,
"USA","WASTEMUN","TOT","KG_CAP","A","2013",732.126,
"USA","WASTEMUN","TOT","KG_CAP","A","2014",736.264,
"USA","WASTEMUN","TOT","KG_CAP","A","2015",741.357,
"USA","WASTEMUN","TOT","KG_CAP","A","2016",752.851,
"USA","WASTEMUN","TOT","KG_CAP","A","2017",749.639,
"USA","WASTEMUN","TOT","KG_CAP","A","2018",811.486,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2000",4520.3,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2001",4514.7,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2002",4647.1,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2003",4802.3,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2004",4964.1,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2005",5113.7,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2006",5310.9,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2007",5492.9,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2008",5608,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2009",5779.5,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2010",5935.7,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2011",6142.4,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2014",6811.71,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2015",7197.351,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2016",7228.65,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2017",8121.992,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2018",8177.448,
"CHL","WASTEMUN","TOT","KG_CAP","A","2000",294.61,
"CHL","WASTEMUN","TOT","KG_CAP","A","2001",290.895,
"CHL","WASTEMUN","TOT","KG_CAP","A","2002",296.15,
"CHL","WASTEMUN","TOT","KG_CAP","A","2003",302.851,
"CHL","WASTEMUN","TOT","KG_CAP","A","2004",309.828,
"CHL","WASTEMUN","TOT","KG_CAP","A","2005",315.983,
"CHL","WASTEMUN","TOT","KG_CAP","A","2006",324.868,
"CHL","WASTEMUN","TOT","KG_CAP","A","2007",332.542,
"CHL","WASTEMUN","TOT","KG_CAP","A","2008",335.854,
"CHL","WASTEMUN","TOT","KG_CAP","A","2009",342.366,
"CHL","WASTEMUN","TOT","KG_CAP","A","2010",347.851,
"CHL","WASTEMUN","TOT","KG_CAP","A","2011",355.995,
"CHL","WASTEMUN","TOT","KG_CAP","A","2014",382.947,
"CHL","WASTEMUN","TOT","KG_CAP","A","2015",400.489,
"CHL","WASTEMUN","TOT","KG_CAP","A","2016",397.897,
"CHL","WASTEMUN","TOT","KG_CAP","A","2017",440.953,
"CHL","WASTEMUN","TOT","KG_CAP","A","2018",436.098,
"EST","WASTEMUN","TOT","THND_TONNE","A","1995",533,
"EST","WASTEMUN","TOT","THND_TONNE","A","1996",565,
"EST","WASTEMUN","TOT","THND_TONNE","A","1997",593,
"EST","WASTEMUN","TOT","THND_TONNE","A","1998",557,
"EST","WASTEMUN","TOT","THND_TONNE","A","1999",569,
"EST","WASTEMUN","TOT","THND_TONNE","A","2000",633,"B"
"EST","WASTEMUN","TOT","THND_TONNE","A","2001",509,"B"
"EST","WASTEMUN","TOT","THND_TONNE","A","2002",553,
"EST","WASTEMUN","TOT","THND_TONNE","A","2003",567,
"EST","WASTEMUN","TOT","THND_TONNE","A","2004",606,
"EST","WASTEMUN","TOT","THND_TONNE","A","2005",587,
"EST","WASTEMUN","TOT","THND_TONNE","A","2006",536,
"EST","WASTEMUN","TOT","THND_TONNE","A","2007",602,
"EST","WASTEMUN","TOT","THND_TONNE","A","2008",524,
"EST","WASTEMUN","TOT","THND_TONNE","A","2009",452,
"EST","WASTEMUN","TOT","THND_TONNE","A","2010",406,"B"
"EST","WASTEMUN","TOT","THND_TONNE","A","2011",399,
"EST","WASTEMUN","TOT","THND_TONNE","A","2012",371,
"EST","WASTEMUN","TOT","THND_TONNE","A","2013",386,
"EST","WASTEMUN","TOT","THND_TONNE","A","2014",470,"B"
"EST","WASTEMUN","TOT","THND_TONNE","A","2015",473,
"EST","WASTEMUN","TOT","THND_TONNE","A","2016",494,
"EST","WASTEMUN","TOT","THND_TONNE","A","2017",514,
"EST","WASTEMUN","TOT","THND_TONNE","A","2018",535,
"EST","WASTEMUN","TOT","THND_TONNE","A","2019",490,
"EST","WASTEMUN","TOT","THND_TONNE","A","2020",509,
"EST","WASTEMUN","TOT","THND_TONNE","A","2021",525,
"EST","WASTEMUN","TOT","KG_CAP","A","1995",371.006,
"EST","WASTEMUN","TOT","KG_CAP","A","1996",399.126,
"EST","WASTEMUN","TOT","KG_CAP","A","1997",423.712,
"EST","WASTEMUN","TOT","KG_CAP","A","1998",401.831,
"EST","WASTEMUN","TOT","KG_CAP","A","1999",413.621,
"EST","WASTEMUN","TOT","KG_CAP","A","2000",453.119,
"EST","WASTEMUN","TOT","KG_CAP","A","2001",366.684,
"EST","WASTEMUN","TOT","KG_CAP","A","2002",400.914,
"EST","WASTEMUN","TOT","KG_CAP","A","2003",413.651,
"EST","WASTEMUN","TOT","KG_CAP","A","2004",444.754,
"EST","WASTEMUN","TOT","KG_CAP","A","2005",433.282,
"EST","WASTEMUN","TOT","KG_CAP","A","2006",397.977,
"EST","WASTEMUN","TOT","KG_CAP","A","2007",449.026,
"EST","WASTEMUN","TOT","KG_CAP","A","2008",391.896,
"EST","WASTEMUN","TOT","KG_CAP","A","2009",338.7,
"EST","WASTEMUN","TOT","KG_CAP","A","2010",304.925,
"EST","WASTEMUN","TOT","KG_CAP","A","2011",300.579,
"EST","WASTEMUN","TOT","KG_CAP","A","2012",280.488,
"EST","WASTEMUN","TOT","KG_CAP","A","2013",292.869,
"EST","WASTEMUN","TOT","KG_CAP","A","2014",357.538,
"EST","WASTEMUN","TOT","KG_CAP","A","2015",359.803,
"EST","WASTEMUN","TOT","KG_CAP","A","2016",375.44,
"EST","WASTEMUN","TOT","KG_CAP","A","2017",390.167,
"EST","WASTEMUN","TOT","KG_CAP","A","2018",404.697,
"EST","WASTEMUN","TOT","KG_CAP","A","2019",369.294,
"EST","WASTEMUN","TOT","KG_CAP","A","2020",382.857,
"EST","WASTEMUN","TOT","KG_CAP","A","2021",394.46,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2000",3967.58,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2001",3590.481,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2002",3855.364,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2003",3846.939,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2004",3978,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2005",4086,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2006",4227,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2007",4304,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2008",4434,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2009",4550.8,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2010",4623.18,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2011",4745.8,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2012",4837.4,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2013",4861.886,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2014",4955.262,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2015",5081.651,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2016",5261.411,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2017",5434.653,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2018",5658.206,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2019",5759.268,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2020",5976.03,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2021",6151.962,
"ISR","WASTEMUN","TOT","KG_CAP","A","2000",630.856,
"ISR","WASTEMUN","TOT","KG_CAP","A","2001",557.615,
"ISR","WASTEMUN","TOT","KG_CAP","A","2002",586.813,
"ISR","WASTEMUN","TOT","KG_CAP","A","2003",575.054,
"ISR","WASTEMUN","TOT","KG_CAP","A","2004",584.227,
"ISR","WASTEMUN","TOT","KG_CAP","A","2005",589.6,
"ISR","WASTEMUN","TOT","KG_CAP","A","2006",599.259,
"ISR","WASTEMUN","TOT","KG_CAP","A","2007",599.433,
"ISR","WASTEMUN","TOT","KG_CAP","A","2008",606.666,
"ISR","WASTEMUN","TOT","KG_CAP","A","2009",607.943,
"ISR","WASTEMUN","TOT","KG_CAP","A","2010",606.433,
"ISR","WASTEMUN","TOT","KG_CAP","A","2011",611.113,
"ISR","WASTEMUN","TOT","KG_CAP","A","2012",611.514,
"ISR","WASTEMUN","TOT","KG_CAP","A","2013",603.252,
"ISR","WASTEMUN","TOT","KG_CAP","A","2014",603.148,
"ISR","WASTEMUN","TOT","KG_CAP","A","2015",606.392,
"ISR","WASTEMUN","TOT","KG_CAP","A","2016",615.657,
"ISR","WASTEMUN","TOT","KG_CAP","A","2017",623.722,
"ISR","WASTEMUN","TOT","KG_CAP","A","2018",636.987,
"ISR","WASTEMUN","TOT","KG_CAP","A","2019",636.1,
"ISR","WASTEMUN","TOT","KG_CAP","A","2020",648.503,
"ISR","WASTEMUN","TOT","KG_CAP","A","2021",656.904,
"RUS","WASTEMUN","TOT","THND_TONNE","A","1999",50835.65,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2000",51828.63,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2001",51115.2,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2002",54010.5,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2003",55068.43,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2004",57822.48,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2005",57695.05,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2006",60847.25,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2007",62868.18,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2008",64605.13,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2009",66871.68,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2010",69256.63,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2011",69198.28,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2012",80564.33,
"SVN","WASTEMUN","TOT","THND_TONNE","A","1995",1186,
"SVN","WASTEMUN","TOT","THND_TONNE","A","1996",1175,"E"
"SVN","WASTEMUN","TOT","THND_TONNE","A","1997",1170,"E"
"SVN","WASTEMUN","TOT","THND_TONNE","A","1998",1159,
"SVN","WASTEMUN","TOT","THND_TONNE","A","1999",1090,"E"
"SVN","WASTEMUN","TOT","THND_TONNE","A","2000",1020,"E"
"SVN","WASTEMUN","TOT","THND_TONNE","A","2001",953,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2002",812,"B"
"SVN","WASTEMUN","TOT","THND_TONNE","A","2003",834,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2004",969,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2005",989,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2006",1036,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2007",1060,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2008",1095,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2009",1069,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2010",1004,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2011",852,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2012",744,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2013",853,"B"
"SVN","WASTEMUN","TOT","THND_TONNE","A","2014",892,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2015",926,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2016",943,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2017",974,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2018",1009,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2019",1052,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2020",1024,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2021",1077,
"SVN","WASTEMUN","TOT","KG_CAP","A","1995",596.728,
"SVN","WASTEMUN","TOT","KG_CAP","A","1996",590.106,
"SVN","WASTEMUN","TOT","KG_CAP","A","1997",588.872,
"SVN","WASTEMUN","TOT","KG_CAP","A","1998",584.585,
"SVN","WASTEMUN","TOT","KG_CAP","A","1999",548.964,
"SVN","WASTEMUN","TOT","KG_CAP","A","2000",512.493,
"SVN","WASTEMUN","TOT","KG_CAP","A","2001",478.405,
"SVN","WASTEMUN","TOT","KG_CAP","A","2002",406.871,
"SVN","WASTEMUN","TOT","KG_CAP","A","2003",417.674,
"SVN","WASTEMUN","TOT","KG_CAP","A","2004",485.227,
"SVN","WASTEMUN","TOT","KG_CAP","A","2005",494.225,
"SVN","WASTEMUN","TOT","KG_CAP","A","2006",515.804,
"SVN","WASTEMUN","TOT","KG_CAP","A","2007",524.907,
"SVN","WASTEMUN","TOT","KG_CAP","A","2008",541.375,
"SVN","WASTEMUN","TOT","KG_CAP","A","2009",523.42,
"SVN","WASTEMUN","TOT","KG_CAP","A","2010",489.933,
"SVN","WASTEMUN","TOT","KG_CAP","A","2011",415.104,
"SVN","WASTEMUN","TOT","KG_CAP","A","2012",361.822,
"SVN","WASTEMUN","TOT","KG_CAP","A","2013",414.256,
"SVN","WASTEMUN","TOT","KG_CAP","A","2014",432.669,
"SVN","WASTEMUN","TOT","KG_CAP","A","2015",448.844,
"SVN","WASTEMUN","TOT","KG_CAP","A","2016",456.827,
"SVN","WASTEMUN","TOT","KG_CAP","A","2017",471.406,
"SVN","WASTEMUN","TOT","KG_CAP","A","2018",487.428,
"SVN","WASTEMUN","TOT","KG_CAP","A","2019",503.516,
"SVN","WASTEMUN","TOT","KG_CAP","A","2020",487.59,
"SVN","WASTEMUN","TOT","KG_CAP","A","2021",511.152,
"OECD","WASTEMUN","TOT","THND_TONNE","A","1990",548746.56,
"OECD","WASTEMUN","TOT","THND_TONNE","A","1991",558807.19,
"OECD","WASTEMUN","TOT","THND_TONNE","A","1992",578173.19,
"OECD","WASTEMUN","TOT","THND_TONNE","A","1993",587356.31,
"OECD","WASTEMUN","TOT","THND_TONNE","A","1994",592715.5,
"OECD","WASTEMUN","TOT","THND_TONNE","A","1995",591909.88,
"OECD","WASTEMUN","TOT","THND_TONNE","A","1996",603560,
"OECD","WASTEMUN","TOT","THND_TONNE","A","1997",617587.38,
"OECD","WASTEMUN","TOT","THND_TONNE","A","1998",624739.44,
"OECD","WASTEMUN","TOT","THND_TONNE","A","1999",637215.94,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2000",652678.75,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2001",651286.19,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2002",659688.06,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2003",658411.06,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2004",666783.69,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2005",671660.56,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2006",678407.13,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2007",682731.88,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2008",675550.25,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2009",668034.69,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2010",670576.19,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2011",673220.75,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2012",669319.31,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2013",669895.69,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2014",674718.44,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2015",682495.25,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2016",697436.44,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2017",700348.31,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2018",726167.06,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2019",730742.06,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2020",732105.5,
"OECD","WASTEMUN","TOT","KG_CAP","A","1990",495.197,
"OECD","WASTEMUN","TOT","KG_CAP","A","1991",498.896,
"OECD","WASTEMUN","TOT","KG_CAP","A","1992",511.338,
"OECD","WASTEMUN","TOT","KG_CAP","A","1993",514.942,
"OECD","WASTEMUN","TOT","KG_CAP","A","1994",515.448,
"OECD","WASTEMUN","TOT","KG_CAP","A","1995",510.74,
"OECD","WASTEMUN","TOT","KG_CAP","A","1996",516.848,
"OECD","WASTEMUN","TOT","KG_CAP","A","1997",524.912,
"OECD","WASTEMUN","TOT","KG_CAP","A","1998",527.221,
"OECD","WASTEMUN","TOT","KG_CAP","A","1999",533.946,
"OECD","WASTEMUN","TOT","KG_CAP","A","2000",542.908,
"OECD","WASTEMUN","TOT","KG_CAP","A","2001",537.878,
"OECD","WASTEMUN","TOT","KG_CAP","A","2002",540.896,
"OECD","WASTEMUN","TOT","KG_CAP","A","2003",536.033,
"OECD","WASTEMUN","TOT","KG_CAP","A","2004",539.017,
"OECD","WASTEMUN","TOT","KG_CAP","A","2005",539.046,
"OECD","WASTEMUN","TOT","KG_CAP","A","2006",540.47,
"OECD","WASTEMUN","TOT","KG_CAP","A","2007",539.685,
"OECD","WASTEMUN","TOT","KG_CAP","A","2008",529.775,
"OECD","WASTEMUN","TOT","KG_CAP","A","2009",520.1,
"OECD","WASTEMUN","TOT","KG_CAP","A","2010",518.353,
"OECD","WASTEMUN","TOT","KG_CAP","A","2011",517.697,
"OECD","WASTEMUN","TOT","KG_CAP","A","2012",511.573,
"OECD","WASTEMUN","TOT","KG_CAP","A","2013",509.07,
"OECD","WASTEMUN","TOT","KG_CAP","A","2014",509.536,
"OECD","WASTEMUN","TOT","KG_CAP","A","2015",512.204,
"OECD","WASTEMUN","TOT","KG_CAP","A","2016",520.118,
"OECD","WASTEMUN","TOT","KG_CAP","A","2017",519.323,
"OECD","WASTEMUN","TOT","KG_CAP","A","2018",535.456,
"OECD","WASTEMUN","TOT","KG_CAP","A","2019",535.879,
"OECD","WASTEMUN","TOT","KG_CAP","A","2020",533.71,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2001",4726.108,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2002",4859.61,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2003",5470.788,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2004",6044.45,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2005",6044.45,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2006",5256.52,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2007",7576.772,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2008",7576.772,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2009",6866.198,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2010",7245.246,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2011",7742.343,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2012",7650.389,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","1990",227416.73,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","1991",231162.17,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","1992",234417.56,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","1993",238766.64,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","1994",240948.34,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","1995",246054.77,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","1996",255337.92,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","1997",265518.94,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","1998",267797.5,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","1999",271695.41,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2000",277484.66,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2001",277194.94,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2002",280038.34,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2003",276088.63,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2004",275331.56,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2005",278924.19,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2006",281905.31,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2007",284852.56,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2008",281980.5,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2009",280282.88,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2010",278808.88,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2011",278379.09,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2012",273396.25,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2013",270974.63,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2014",272008.22,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2015",274199.91,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2016",283182.28,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2017",285229.41,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2018",286305.22,
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2019",290253.94,
